Date,ProductAsin,RatingScore,ReviewDescription,ReviewId,ReviewReaction,ReviewTitle,ReviewUrl,TotalCategoryRatings,TotalCategoryReviews,Variant
2024-07-16,B0CFYCDDX1,4,Product is avarage. Sound also. But while i call through this the other side cant hear me clearly. I am using Iphone 14. Dnt know what the issue with this earbud.,R2HZO0D36B1WFI,1,A average product,https://www.amazon.in/gp/customer-reviews/R2HZO0D36B1WFI?ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-08-01,B0CFYCDDX1,5,Good audio quality and good connectivity,R45HPYCNIJ21T,0,Good product,https://www.amazon.in/gp/customer-reviews/R45HPYCNIJ21T?ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-08-01,B0CFYCDDX1,5,Best designed product with good quality and sound,R3T6KNCRO0HBT3,0,Noise,https://www.amazon.in/gp/customer-reviews/R3T6KNCRO0HBT3?ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-30,B0CFYCDDX1,1,Sound quality is worst regular use of this earbuds make you deaf I purchase this product for first time and all the qualities that shows in the advertisement aur not good so I recommend every customer check all qualities and then finally make your mind purchase it or not it is not necessary that the qualities source in the advertisement are serve like this,R2HO5HUZHZU51W,0,Sound quality is worst,https://www.amazon.in/gp/customer-reviews/R2HO5HUZHZU51W?ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-10,B0CFYCDDX1,3,"The product is good. Build quality good. Sound quality good. Fast charging, OK. Battery lasting, OK. Water resistant, NO.Major issue is with the microphone. Need to speak louder else the opposite side person wouldn't be able to hear you.",R18PQKMV9G10K4,1,Microphone is not so good. You need to speak louder to capture the voice clearly.,https://www.amazon.in/gp/customer-reviews/R18PQKMV9G10K4?ASIN=B0CFYCDDX1,1901,666,Colour: Green
2024-07-28,B0CFYCDDX1,5,"Comfort, Look wise good",R2JBPG070RVPQY,0,Good bass and features,https://www.amazon.in/gp/customer-reviews/R2JBPG070RVPQY?ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-31,B0CFYCDDX1,4,Sound quality is TOP Class but Build quality is really bad....,R38K95V9FD751,0,Build Quality,https://www.amazon.in/gp/customer-reviews/R38K95V9FD751?ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-30,B0CFYCDDX1,4,Good productDoesn't connect with 2 devices at same time,RG45YDENPL8YF,0,Review,https://www.amazon.in/gp/customer-reviews/RG45YDENPL8YF?ASIN=B0CFYCDDX1,1901,666,Colour: Green
2024-07-26,B0CFYCDDX1,4,I lost one ear bud,R1VAOVM2RGW4UC,0,One ear bud lost,https://www.amazon.in/gp/customer-reviews/R1VAOVM2RGW4UC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-08-04,B0CFYCDDX1,4,,R1UI5R74PJA57H,0,Nice sound with charging,https://www.amazon.in/gp/customer-reviews/R1UI5R74PJA57H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-08,B0CFYCDDX1,4,Product battery life is v. good and sound is awesome,R2QP7MQZFTAMHN,0,Worth to buy,https://www.amazon.in/gp/customer-reviews/R2QP7MQZFTAMHN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-07-23,B0CFYCDDX1,4,5th month youse very good productValu for many,R23MFM5085VLT3,0,Very good product nice looking and long battery backup,https://www.amazon.in/gp/customer-reviews/R23MFM5085VLT3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-16,B0CFYCDDX1,3,"This is not the one you should prefer, the looks are amazing.Connectivity is fine, the buds actually needs more clarity. Charging is fine stays active for longer period of time. Conclusion - I don't this is value for money. You can go for OnePlus nord buds 2r instead.",RTBEMJBYLGPTZ,0,Can Consider better Options,https://www.amazon.in/gp/customer-reviews/RTBEMJBYLGPTZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-23,B0CFYCDDX1,3,The bud is creating pain the ears.Not very comfortable to use for more than ten minutes.,R1K9GRFG7K4E53,0,Echos in the ear.,https://www.amazon.in/gp/customer-reviews/R1K9GRFG7K4E53/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-06-29,B0CFYCDDX1,4,Awesome backup,R1AIQ4QMWSQLMP,0,Excellent ,https://www.amazon.in/gp/customer-reviews/R1AIQ4QMWSQLMP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: White
2024-07-24,B0CFYCDDX1,3,Sound aur battery backup bahut acha hai ear bud ka,R10TOVW4AJGRVT,0,Sound quality bahut hi badiya,https://www.amazon.in/gp/customer-reviews/R10TOVW4AJGRVT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-07-20,B0CFYCDDX1,3,The product are very good and Easy to use,R3SVT0SY4APXJV,0,Ovar all products is so good,https://www.amazon.in/gp/customer-reviews/R3SVT0SY4APXJV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Gray
2024-05-08,B0CFYCDDX1,4,"Sound quality of the buds are good. Bass also good , but expect more clearity of the sound . Features are also good , expected more quality of sound. Satisfied only. But can be use for daily basis , can be purchase in this range . No problem . Overall good .",R3KM6JNPSQLU16,1,Good product,https://www.amazon.in/gp/customer-reviews/R3KM6JNPSQLU16/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFYCDDX1,1901,666,Colour: Green
2024-03-12,B0CMTWPKCJ,5,"The FIRST and primary features is the microphone. The other person in line can hear my voice crystal clear and without any background noise. (Most of the bluetooth headphones have unpleasant background noise and with the person on the other end not hearing us properly )SECONDLY,  the battery back up is incredible.  It can last a day with frequent use and lose only about 10%-20% of the total capacity.THIRDLY,  the buttons are placed distinctly and protruding,  which makes it very convenient. (Yes flat buttons are confusing and we tend to press the wrong ones)FOURTH point is that the bass quality is pretty good.Other advantages includes good quality plastic and wire material, even the ear plugs are soft and comfortable. The magnet also works well and the bluetooth doesn't get disconnected even when they gets attached. (some bluetooth gets disconnected when the magnet gets attached or kept un used for a while, which i find it very inconvenient)The ONLY DISADVANTAGE i find is that even the lowest volume is loud for me, especially while using it at night or when your surrounding is calm.",R1DENI9RMX81LV,15,Simply Amazing,https://www.amazon.in/gp/customer-reviews/R1DENI9RMX81LV?ASIN=B0CMTWPKCJ,17335,6027,Colour: Black
2021-03-07,B0CMTWPKCJ,4,"I actually purchased this product as I was tight on budget. I searched for a lot of neckbands and bought this. Here are the pros and cons:Pros:1. The build quality and look of the neckband feels premium and durable compared to Mivi collar 22. Sound quality is quite good..it gets loud enough but not too loud. Bass is on point and overall you get a very well balanced sound quality.3. The battery life is simply amazing. It lasts for about 3 days and my usage is 3-4 hours per day.4. It has a Qualcomm chipset which is okayish for this price point. Noice cancellation is also average.5. It supports dual pairing- this means that you can connect upto 2 devices with this neckband and the audio switches automatically as you go from one device to another (however I noticed a delay of 2-3 seconds).6. Mic quality is good enough. The other person can hear clearly.Cons:1. You do not get AptX or AptX HD. For those who don’t know these are Bluetooth audio codecs. You can google it out and see which audio codecs does your phone support. If you are an iPhone user like me then you can use this as iPhone only supports AAC codec.2. You do not get a thumping bass. So for bass lovers I do not recommend this. If you like a more balanced and crisp sound then go for it.3. Latency - as it does not have AptX HD so it has latency while gaming compared to Boat rockerz 335 and OnePlus wireless buds (YouTube, prime, netflix works fine)4. It has micro usb port. This product was launched in 2020 but still has a micro usb port instead of a type C.5. There is a hissing sound continuously on this and boat rockerz which I did not notice on mivi collar 2Conclusion: Well if the pros and cons did not help you out then here are my final thoughts on this. If you are someone who likes to listen to a lot of music and not overwhelming bass then this product is really good. The battery life is great you get atleast 10 hours of battery on 80-90% volume. It’s not for gaming so don’t buy it just for gaming purpose.",R10DLA3Z4GELO0,17,A well balanced wireless earphones,https://www.amazon.in/gp/customer-reviews/R10DLA3Z4GELO0?ASIN=B0CMTWPKCJ,17335,6027,Colour: Jet Black
2024-07-30,B0CMTWPKCJ,5,Amazing product. Great sound quality. Premium quality.,RWWL5YRIM56SC,0,Amazing product and sound quality. Value for money.,https://www.amazon.in/gp/customer-reviews/RWWL5YRIM56SC?ASIN=B0CMTWPKCJ,17335,6027,Colour: Green
2020-02-26,B0CMTWPKCJ,1,"I have to change my mind its worthless stopped working in a usage of short duration, i request that kindly ignore below conclusion, its useless don't go with itIn this Review i will be covering good and bad aspect and how genuinely it seems to me at first sight, it depends on insight and experiences and gives you general idea about whether you should purchase it or not, following points given below:-ProsDelivery:-i am restless kid who don't believe in waiting, trust me Amazon,s key point that will never disappoint and never want you to wait so long. The only exception is that when order reaches from other city then it takes 4 to 5 days, which as per the usual process considerableBox Content:- it comes with noise registration leaflet, manual, micro usb cable, extra pair of earbudsConnectivity:-Its perfect but lags somehow, its hard to proceed far away. Mainly it depends on obstacles how it works.Battery:- i haven't charged it since the day product arrived and with mixed usage, battery level not yet reduced despite of mixed and moderate use. And still manage to be at 80%.Sound quality:-Considering the price point, audio is just perfectly balanced the good point is its a blend of perfect tuning. Seperation of instruments and vocal can be easily identified. In short music lovers will start loving it, apart from that extra bass is just gimmick. Else its brilliant and produce best sound, songs feels bit low and average in normal mode but when turn to extra bass mode then the sound accompanied by bass. In short its sound and audio is just perfect for what is right, balanced thats what made it so different. Trust me i was skeptical and i returned 6 to 7 earphones and headphones just because they have not met my expectations but it stands on my expectations, brilliant work.Cons:-Bass:-To remind that functional button is there change the mode from normal to extra bass, its just a gimmick and need a thoughtful touch before introducing it.it doesn't work that way they condemn it.Build quality:- no doubt its perfect, but its earbuds are quite old fashioned, design is just overtly laid which were downside and i don't like that much.Noise cancellation:- There is no reduction of noise however its one bad aspect considering the price pointsEar buds:- Doesn't fit well in my ears, its not that they came but it seems to be loosened and noise could have given in ear design,metal housing is not there, and earbuds were overtly designed, its modern trend to have in ear design which fits perfect and it lacks these qualitiesConclusionbought these neckband although this could be premium and stay around for a while, to say its premium and classy but can't beat boat rockers 255 in terms of bass. Apart from bass its perfect comparing to boat rockers, dont know about the durability,  At first glance these neckbands are show stealers. Trust me sound quality is what you need then you may go for it, considering its bad aspect you may also prefer to ignore",R2SBYLR01ZTKOC,98,Don't go with it,https://www.amazon.in/gp/customer-reviews/R2SBYLR01ZTKOC?ASIN=B0CMTWPKCJ,17335,6027,Colour: Jet Black
2024-02-12,B0CMTWPKCJ,3,"This neckband is good for general use, if you lookinh for bass— don't buy it.however sound quality is pretty good in terms of clear audio. But Music Lovers, it's not for you.Magnetic Tips are just to keep it together, it doesn't have any function!When you connect tips —• it doesn't pause your music• it doesn't Disconnect your BT.i found BOAT ROCKERZ much better purchase in terms for functionality and music.And there is no RETURN POLICY. so purchase it wisely.",R1AAIUR7RZKDI8,4,Not a satisfied purchase,https://www.amazon.in/gp/customer-reviews/R1AAIUR7RZKDI8?ASIN=B0CMTWPKCJ,17335,6027,Colour: Green
2024-06-06,B0CMTWPKCJ,5,"Nice product, Batery life is also good & sound quality is marvellous",R14AF3N44L7TZB,0,Good,https://www.amazon.in/gp/customer-reviews/R14AF3N44L7TZB?ASIN=B0CMTWPKCJ,17335,6027,Colour: Blue
2024-07-01,B0CMTWPKCJ,4,"This product is awesome, batter quality, fast charging and of course value for money.",RZEB19CG8JSUW,1,Sound Quality,https://www.amazon.in/gp/customer-reviews/RZEB19CG8JSUW?ASIN=B0CMTWPKCJ,17335,6027,Colour: Blue
2024-07-23,B0CMTWPKCJ,5,Excellent sound quality,R3GXKKIPKA7RPP,0,Product Quality,https://www.amazon.in/gp/customer-reviews/R3GXKKIPKA7RPP?ASIN=B0CMTWPKCJ,17335,6027,Colour: Black
2024-07-25,B0CMTWPKCJ,4,This is very good for the and Im using past 3 months it is good sound clarity and also the call connecting.,R2JHWYKTO3KYIK,0,Very good,https://www.amazon.in/gp/customer-reviews/R2JHWYKTO3KYIK?ASIN=B0CMTWPKCJ,17335,6027,Colour: Blue
2024-08-01,B0CMTWPKCJ,4,Very nice product happy for Amazon customer,R1KKH31QVUWMHC,0,Nice one try it must,https://www.amazon.in/gp/customer-reviews/R1KKH31QVUWMHC?ASIN=B0CMTWPKCJ,17335,6027,Colour: Black
2024-08-05,B0D251YRYP,5,Good product,R3UBIDTL5DOWDR,0,Noise neckband,https://www.amazon.in/gp/customer-reviews/R3UBIDTL5DOWDR?ASIN=B0D251YRYP,3,1,Colour: Metallic Green
2024-07-27,B0CY1PL36Q,5,"These headphones are an incredible steal! Not only are they a fantastic value for money, but they also boast a range of advanced features. The sound quality is top-notch, and the build is impressively sturdy, featuring a sleek foldable design. What blew me away is the astounding 70-hour battery life – truly remarkable! Moreover, the dual pairing capability is a game-changer; I can effortlessly connect to both my laptop and mobile simultaneously. Also it can be also use with aux without connecting Bluetooth. The call quality is crystal clear, making these headphones a true winner. They're an absolute gem, offering exceptional value for money.",R17RYI3EAF6NF8,1,Good product,https://www.amazon.in/gp/customer-reviews/R17RYI3EAF6NF8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-27,B0CY1PL36Q,4,"Good quality.  The sound is very clear.  simple controlling.  Perfect size.  weightless and soft feeling.  Better battery life.  The downside is that when the volume is turned up, people nearby can hear it well.  Value for money.",RDF14871TSKKF,1,Super ,https://www.amazon.in/gp/customer-reviews/RDF14871TSKKF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-06-25,B0CY1PL36Q,1,"DUAL PAIRING JUST DOESN'T WORK.It automatically disconnects from one device in less than a minute.Two devices dont stay connected for greater than a minute, the device in which media is not playing gets disconnectedTo connect to the first device again1) i have to disconnect from the second device2) unpair(yes unpair) it from the first device3) restart the headphones re-pair in the first device as if connecting for the first time to make it workRepeat the same steps everytime you want to switch between devices.After digging through reviews and comments on YouTube this is a issue with every unit not only mineAlso auto connectivity sometimes works sometimes doesn't workAux cable is a joke, only left side audio is delivered, the pin is too long to inside some devices so doesn't work on them2000 rupees product advertised as bluetooth headphones having it's basic functionalities flawed is unacceptable.Regarding sound quality: Its mediocre, there is a noticeable distortion at higher volumes, bass is non existent, even though I don't like bass that much there is serious lack of bass, i have to adjust it with equalizer to make it decentFaint sounds are barely hearable even at max volumeThis is my first time using headphones and i can figure out flaws quite easilyMy rockerz 255 neo neckband has far superior sound qualitySo anyone with even a remote love for audio quality or any dual device work should not consider buying thisComfort : it's okayish,  i get sweaty inside earcups, for me it works like over-ear(completely covers from top to bottom end) but my ears are also very small in sizeWeight is manageable(idk what to expect never used one before). It gets slightly uncomfortable after an 30 mins or so on ears. Personally i get jaw pain.Battery : goodBuild/Durability : good for now, also this is aPU leather, it will wear and tear as usage continues + cushions doesn't seem replaceable (which is fine at this price)Latency : good i would consider it for gaming, u will get used to itIn conclusion i regret buying it, i bought it mainly for long time usage and dual device connectivity, both of which are not full filledDont buy if you prefer dual pairing or audio quality.",R2XD9KPKNK45W9,28,Dual pairing/auto connectivity is a SCAM,https://www.amazon.in/gp/customer-reviews/R2XD9KPKNK45W9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Jet Black
2024-07-26,B0CY1PL36Q,5,The reason I gave 5 stars is listed below ...Sound quality is crystal clear. It is light weight and comfortable it's foldable design make me carry it everywhere . It's appearance is stylish. The build in quality of the product is amazing. Overall performance is  great you should give it a try...,R1QV0QOXS9FQA9,0,My review for noise 4 headphones,https://www.amazon.in/gp/customer-reviews/R1QV0QOXS9FQA9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Calm Beige
2024-07-28,B0CY1PL36Q,5,"I really like the build quality, sound performance, bass clearance, comfortability of these headphones. I didn't charge it for a week and still they have 50% battery remaining. It is good for watching lectures for studies, play song, movies, etc. Gaming mode is decent. I found this headphone on  2000/- and ordered it and in this price this headphone is the best.....",RRJ0C6ATRRB5J,1,Currently the best headphone in this price.,https://www.amazon.in/gp/customer-reviews/RRJ0C6ATRRB5J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-24,B0CY1PL36Q,4,Comfort and build quality is so good and worth for money and sound is also good but not good for calling.,R10Z39Q5OMLN7O,0,Good product but not good experience in calling,https://www.amazon.in/gp/customer-reviews/R10Z39Q5OMLN7O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-31,B0CY1PL36Q,3,"Dinosaur in the room, sound quality is not up to the mark, 40mm driver is a sham. Bass doesn't exist, loudness is low, mids are okay though... Passive isolation is poor... Forget comfort beyond 2 or 3 hours depending on your ear lobes...Connectivity is fast, thanks to BT v5.4. Battery Performance is good. Placement of button controls is weird.",R18HLSHAHXH5IZ,2,Build quality and connectivity are good. Rest sucks.,https://www.amazon.in/gp/customer-reviews/R18HLSHAHXH5IZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-08-03,B0CY1PL36Q,5,"go for it, battery backup is amazing so is the sound quality. comfortable, long lasting, durable.",R8T4IGRQQND6D,0,one of best purchase,https://www.amazon.in/gp/customer-reviews/R8T4IGRQQND6D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Jet Black
2024-07-24,B0CY1PL36Q,4,"Overall design is nice, it's comfortable to wear for longer hours. It's not heavy as well. Overall sound quality is good with some good amount of bass, and good mids. Battery life is good too. There's an option for aux connection, you can connect aux cable and use it as a wired headphone, however it doesn't work properly, only on the left side it will play audio if you use aux. I don't know why they added this option when it doesn't work. But apart from that, this headphones is really nice. Totally value for money.",R2R0BXXR1A9813,0,Value for money,https://www.amazon.in/gp/customer-reviews/R2R0BXXR1A9813/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-08-03,B0CY1PL36Q,4,It’s been 4-5 days since I received this product and the experience has been amazing. The product quality to packaging everything is top notch. Just a little bit more work on sound quality will make it worth every rupee.,R3KXXVYBDLHI1P,0,Noise 4 wireless headphones review,https://www.amazon.in/gp/customer-reviews/R3KXXVYBDLHI1P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-30,B0CY1PL36Q,4,Good with sound and looks very premium.Only issue is that its a bit heavy.Very good deal when its for 1999,R3L9Y6PC522T5M,0,Nice but a bit heavy,https://www.amazon.in/gp/customer-reviews/R3L9Y6PC522T5M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Calm Beige
2024-08-04,B0CY1PL36Q,4,Pretty good but ppl around the room can hear it all,R3N1F5T3R84HMD,0,Sound quality,https://www.amazon.in/gp/customer-reviews/R3N1F5T3R84HMD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-08-03,B0CY1PL36Q,4,Amazing built quality and super comfortable.....can wear it for long hours,R2O8ITGZHJKY0M,0,Comfortable,https://www.amazon.in/gp/customer-reviews/R2O8ITGZHJKY0M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Calm Beige
2024-07-15,B0CY1PL36Q,4,The product itself is good with decent performance. Appears classy and sturdy but you might need a case to maintain properly. It has a quick charge to top up your battery.The issue I have is during calls the other side reported of muffled voice and background noises dominating the actual speakers voice.If you wouldn't take too many calls good to have,R1D49SGJ5HLP6,0,Mic could be a little better,https://www.amazon.in/gp/customer-reviews/R1D49SGJ5HLP6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Space Blue
2024-07-29,B0CY1PL36Q,4,It's a good product but only issue I have is that it's not meant for big head people,RQQ3S3EB5OC8M,0,Good product,https://www.amazon.in/gp/customer-reviews/RQQ3S3EB5OC8M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-30,B0CY1PL36Q,4,Tried it !! Grt bass  mjaa aa gya ...!!Has polybag even to carry ,R3HCJTTKF7I0YW,0,Awesome,https://www.amazon.in/gp/customer-reviews/R3HCJTTKF7I0YW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Calm Beige
2024-07-24,B0CY1PL36Q,4,The quality of the product is so good and the battery life is unbelievable ❣️Noise cancellation is also good and it is foldable at our convenience,R105VUXOW2X3DP,0,Truly amazing product ,https://www.amazon.in/gp/customer-reviews/R105VUXOW2X3DP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-07,B0CY1PL36Q,4,"Overall design is nice, it's comfortable to wear for longer hours. It's not heavy as well. Overall sound quality is good with some good amount of bass, and good mids. Battery life is good too. There's an option for aux connection, you can connect aux cable and use it as a wired headphone, however it doesn't work properly, only on the left side it will play audio if you use aux. I don't know why they added this option when it doesn't work. But apart from that, this headphones is really nice. Totally value for money.",R1VNMWPFNDTBMU,7,Value for money!,https://www.amazon.in/gp/customer-reviews/R1VNMWPFNDTBMU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Chocolate Brown
2024-07-21,B0CY1PL36Q,4,"Light weight, easy to carry overall, audio quality is also good, audio leaks after 70% volume, everything else is fine.",R2XC5WEYA3MTCX,0,Good product,https://www.amazon.in/gp/customer-reviews/R2XC5WEYA3MTCX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Jet Black
2024-07-31,B0CY1PL36Q,4,Good,R2PMSSMVEIT6AI,0,Noise 4,https://www.amazon.in/gp/customer-reviews/R2PMSSMVEIT6AI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CY1PL36Q,1020,530,Colour: Carbon Black
2024-07-24,B0CMTWHP5P,4,Good,R1WT7AEO4H8UXK,0,Ok,https://www.amazon.in/gp/customer-reviews/R1WT7AEO4H8UXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-06-15,B0CMTWHP5P,4,Product is very good this rangeSound awesome But noise cancellation quality averageTotally agree Product is very good this rangeSound awesome But noise cancellation quality averageTotally agreeCharging c type,R35I00XKU1PH3Y,0,Product is very good  Product is very good this range,https://www.amazon.in/gp/customer-reviews/R35I00XKU1PH3Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-06-11,B0CMTWHP5P,4,Sound good base nice recall long press 2mnts it will switch off,R3EHVI56FXKSW8,1,Recall not working,https://www.amazon.in/gp/customer-reviews/R3EHVI56FXKSW8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Blue
2024-06-19,B0CMTWHP5P,3,I got this one because of ENC feature but when tested its not there,R3DHONVUZE453G,1,NO ENC. please do not expect ENC.,https://www.amazon.in/gp/customer-reviews/R3DHONVUZE453G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-08-01,B0CMTWHP5P,5,Like it,R1COF8KCGTU09F,0,Great one,https://www.amazon.in/gp/customer-reviews/R1COF8KCGTU09F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Green
2024-07-29,B0CMTWHP5P,5,Excellent product thank you Amazon,R20NFTNOCWT4BA,0,Sound quality,https://www.amazon.in/gp/customer-reviews/R20NFTNOCWT4BA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-07-30,B0CMTWHP5P,5,Excellent,R3JTLKC8J9ZLA6,0,Super,https://www.amazon.in/gp/customer-reviews/R3JTLKC8J9ZLA6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-07-20,B0CMTWHP5P,5,Its working very fine and no disturbance feel while riding a bike,RGNAMM8VF7PPI,0,Must recommend,https://www.amazon.in/gp/customer-reviews/RGNAMM8VF7PPI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-07-24,B0CMTWHP5P,5,Good ,R3RI65BVAQ9284,0,Good ,https://www.amazon.in/gp/customer-reviews/R3RI65BVAQ9284/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Green
2024-07-19,B0CMTWHP5P,5,totally satisfied with this product,R1H7352N0D8VO9,0,amazing product,https://www.amazon.in/gp/customer-reviews/R1H7352N0D8VO9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-07-11,B0CMTWHP5P,5,Product is good ,R278O0ROADCI0X,0,Nice,https://www.amazon.in/gp/customer-reviews/R278O0ROADCI0X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Green
2024-06-26,B0CMTWHP5P,5,The Music Bass Is To Sweet & Soft I Am Fully Satisfied the product & Also Recommended to All Nice Neckband ( Thnkyou Noise  Airwave ),R4PK8HG3TPK9I,0,Awesom Battery  Life 21 Hr calling Continuously,https://www.amazon.in/gp/customer-reviews/R4PK8HG3TPK9I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Green
2024-07-05,B0CMTWHP5P,5,Nice,R11OLHCCKJ1IUI,0,Nice,https://www.amazon.in/gp/customer-reviews/R11OLHCCKJ1IUI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Green
2024-05-20,B0CMTWHP5P,5,The battery was awesome and I didn't charged for 2 weeks even after using it for my regular usage. The battery backup is so wonderful. The sound quality and capacity is very good and the 3 versions will find you the good sound quality and a theatric experience. Perfect noise cancellation and clear voices are heared by third persons when we are on a call. Handling the product is so easy.,RMS0FEX0LJP3N,0,Battery and Quality,https://www.amazon.in/gp/customer-reviews/RMS0FEX0LJP3N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
2024-06-15,B0CMTWHP5P,5,"Really appreciate your product for it's good quality sound, unique design and great looks. Keep going. Thank you.",R2V2JT2DAKN19W,0,Very good product,https://www.amazon.in/gp/customer-reviews/R2V2JT2DAKN19W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CMTWHP5P,17335,6027,Colour: Black
